gameID	shooterID	assisterID	minute	situation	lastAction	shotType	shotResult	xGoal	positionX	positionY	modifiedDate
290	644	660	74	OpenPlay	Cross	LeftFoot	MissedShots	0.09335573	0.888000031	0.457999992	
290	645	647	78	OpenPlay	Pass	RightFoot	SavedShot	0.046751279	0.813000031	0.392000008	
290	647	NA	80	OpenPlay	None	LeftFoot	BlockedShot	0.074525811	0.873000031	0.425	
290	647	NA	87	OpenPlay	None	LeftFoot	BlockedShot	0.023266707	0.785999985	0.655	
290	754	755	17	OpenPlay	BallTouch	LeftFoot	MissedShots	0.091811538	0.88	0.570999985	
290	751	NA	22	OpenPlay	Dispossessed	RightFoot	MissedShots	0.072753042	0.896999969	0.352999992	
290	752	754	25	OpenPlay	HeadPass	RightFoot	SavedShot	0.017082032	0.785999985	0.65	
290	752	749	49	FromCorner	Pass	RightFoot	BlockedShot	0.03211306	0.765999985	0.48	
290	755	754	50	FromCorner	Pass	RightFoot	BlockedShot	0.092642896	0.905999985	0.559000015	
290	752	NA	51	FromCorner	None	RightFoot	BlockedShot	0.019426651	0.764000015	0.507000008	
290	750	753	75	OpenPlay	Cross	LeftFoot	BlockedShot	0.074422419	0.884000015	0.432999992	
290	752	NA	75	OpenPlay	Rebound	LeftFoot	MissedShots	0.063016452	0.879000015	0.620999985	
290	756	754	75	OpenPlay	BallTouch	RightFoot	BlockedShot	0.113388583	0.905	0.532000008	
290	747	749	82	FromCorner	Cross	Head	Goal	0.016740711	0.878000031	0.41	
291	640	644	2	SetPiece	Cross	Head	BlockedShot	0.031092489	0.911999969	0.385999985	
291	639	NA	2	SetPiece	Rebound	Head	SavedShot	0.064410217	0.931999969	0.525999985	
291	647	642	4	OpenPlay	Pass	RightFoot	SavedShot	0.016262591	0.729000015	0.527000008	
291	641	NA	8	FromCorner	None	LeftFoot	BlockedShot	0.02133478	0.793000031	0.627000008	
291	645	647	8	FromCorner	Rebound	LeftFoot	MissedShots	0.090484627	0.895	0.547999992	
291	647	646	16	OpenPlay	Cross	LeftFoot	MissedShots	0.103834145	0.944000015	0.580999985	
291	642	NA	20	SetPiece	None	RightFoot	BlockedShot	0.024427224	0.781999969	0.45	
291	641	642	24	OpenPlay	Pass	LeftFoot	MissedShots	0.020395827	0.750999985	0.617999992	
291	647	NA	29	OpenPlay	TakeOn	LeftFoot	BlockedShot	0.0329183	0.820999985	0.349000015	
291	647	646	31	OpenPlay	Aerial	Head	BlockedShot	0.078006677	0.929000015	0.505	
291	644	642	34	OpenPlay	Pass	LeftFoot	MissedShots	0.095783785	0.89	0.665999985	
291	647	646	41	OpenPlay	Pass	RightFoot	SavedShot	0.220796376	0.911999969	0.316000004	
291	646	NA	41	OpenPlay	Rebound	RightFoot	Goal	0.043523338	0.87	0.324000015	
291	646	642	46	OpenPlay	Pass	LeftFoot	SavedShot	0.015883945	0.731999969	0.497000008	
291	639	646	46	FromCorner	Cross	RightFoot	MissedShots	0.052994747	0.898000031	0.415999985	
291	645	646	51	OpenPlay	Pass	RightFoot	BlockedShot	0.032173205	0.790999985	0.614000015	
291	645	644	54	OpenPlay	Chipped	Head	MissedShots	0.056218054	0.921999969	0.430999985	
291	640	647	55	OpenPlay	LayOff	RightFoot	MissedShots	0.020495502	0.755	0.580999985	
291	647	641	58	OpenPlay	TakeOn	RightFoot	SavedShot	0.0110525	0.798000031	0.763000031	
291	641	NA	58	FromCorner	Aerial	LeftFoot	SavedShot	0.016954137	0.790999985	0.489000015	
291	642	NA	59	FromCorner	Rebound	LeftFoot	Goal	0.071027614	0.861999969	0.447000008	
291	646	643	66	OpenPlay	Pass	LeftFoot	Goal	0.020968778	0.713000031	0.502999992	
291	647	640	71	OpenPlay	Pass	RightFoot	SavedShot	0.066318586	0.868000031	0.312999992	
291	647	NA	78	Penalty	Standard	RightFoot	Goal	0.761168838	0.885	0.5	
291	639	646	81	FromCorner	Aerial	Head	MissedShots	0.055849683	0.951999969	0.435	
291	646	453	91	OpenPlay	Pass	LeftFoot	MissedShots	0.016166201	0.75	0.334000015	
291	781	735	25	OpenPlay	LayOff	RightFoot	MissedShots	0.015096132	0.781999969	0.725999985	
291	730	929	39	OpenPlay	Throughball	LeftFoot	Goal	0.323514313	0.964000015	0.629000015	
291	735	NA	43	DirectFreekick	Standard	RightFoot	SavedShot	0.149001539	0.809000015	0.497000008	
291	735	929	52	OpenPlay	Pass	LeftFoot	MissedShots	0.093765661	0.91	0.671999969	
291	742	919	89	OpenPlay	Pass	RightFoot	BlockedShot	0.035928644	0.81	0.352000008	
292	617	615	11	OpenPlay	Pass	LeftFoot	BlockedShot	0.019867813	0.750999985	0.600999985	
292	617	1937	11	OpenPlay	Pass	LeftFoot	BlockedShot	0.019867813	0.750999985	0.600999985	
292	620	447	15	OpenPlay	Pass	LeftFoot	BlockedShot	0.020868899	0.795999985	0.235	
292	617	615	19	OpenPlay	Chipped	LeftFoot	MissedShots	0.02392727	0.923000031	0.773000031	
292	617	1937	19	OpenPlay	Chipped	LeftFoot	MissedShots	0.02392727	0.923000031	0.773000031	
292	876	617	21	OpenPlay	LayOff	LeftFoot	Goal	0.011310452	0.726999969	0.357000008	
292	876	447	25	OpenPlay	Pass	LeftFoot	MissedShots	0.017952086	0.715	0.362999992	
292	617	NA	28	SetPiece	None	LeftFoot	BlockedShot	0.013857991	0.748000031	0.444000015	
292	619	617	37	OpenPlay	Pass	LeftFoot	MissedShots	0.082583047	0.956999969	0.67	
292	619	620	40	OpenPlay	Pass	RightFoot	Goal	0.018329989	0.760999985	0.685	
292	619	NA	44	OpenPlay	None	LeftFoot	BlockedShot	0.097788528	0.92	0.625	
292	611	617	44	FromCorner	Cross	LeftFoot	BlockedShot	0.043774582	0.853000031	0.510999985	
292	610	NA	44	FromCorner	Rebound	LeftFoot	BlockedShot	0.029912423	0.776999969	0.582000008	
292	615	617	45	FromCorner	Aerial	Head	MissedShots	0.015344191	0.900999985	0.575	
292	619	615	45	FromCorner	Rebound	LeftFoot	MissedShots	0.038449988	0.878000031	0.285	
292	619	1937	45	FromCorner	Rebound	LeftFoot	MissedShots	0.038449988	0.878000031	0.285	
292	619	447	67	OpenPlay	Pass	RightFoot	Goal	0.643632889	0.95	0.537000008	
292	617	619	72	OpenPlay	Pass	LeftFoot	MissedShots	0.091111027	0.92	0.685999985	
292	878	NA	81	DirectFreekick	Standard	RightFoot	BlockedShot	0.060393114	0.773000031	0.334000015	
292	617	619	83	OpenPlay	Pass	LeftFoot	Goal	0.513046086	0.923000031	0.569000015	
292	511	519	1	OpenPlay	Cross	Head	SavedShot	0.296181828	0.919000015	0.465999985	
292	512	514	14	FromCorner	Cross	Head	MissedShots	0.044702448	0.895999985	0.445	
292	519	512	14	FromCorner	HeadPass	LeftFoot	MissedShots	0.095528707	0.93	0.405999985	
292	512	514	23	FromCorner	Cross	Head	SavedShot	0.016722046	0.863000031	0.457999992	
292	511	633	23	OpenPlay	Rebound	LeftFoot	MissedShots	0.043530025	0.813000031	0.564000015	
292	516	NA	32	DirectFreekick	Standard	RightFoot	SavedShot	0.047428545	0.721999969	0.502000008	
292	517	519	58	OpenPlay	LayOff	LeftFoot	BlockedShot	0.02067584	0.753000031	0.455	
292	510	522	63	OpenPlay	Pass	LeftFoot	MissedShots	0.040189341	0.831999969	0.327999992	
292	516	633	76	OpenPlay	LayOff	RightFoot	MissedShots	0.009107752	0.694000015	0.46	
293	770	773	4	OpenPlay	Pass	RightFoot	SavedShot	0.055653032	0.866999969	0.674000015	
293	770	771	5	OpenPlay	LayOff	RightFoot	Goal	0.060321823	0.795	0.442999992	
293	773	770	6	OpenPlay	Pass	RightFoot	SavedShot	0.024403179	0.821999969	0.806999969	
293	771	764	14	OpenPlay	Cross	RightFoot	Goal	0.452316403	0.935999985	0.472000008	
293	773	NA	18	OpenPlay	None	LeftFoot	SavedShot	0.112242483	0.881999969	0.52	
293	853	NA	30	OpenPlay	None	LeftFoot	MissedShots	0.067001015	0.91	0.678000031	
293	772	773	32	OpenPlay	Pass	RightFoot	BlockedShot	0.135964349	0.903000031	0.417000008	
293	772	NA	33	OpenPlay	Rebound	RightFoot	BlockedShot	0.12089365	0.905999985	0.432999992	
293	771	772	47	OpenPlay	Pass	RightFoot	MissedShots	0.129158601	0.879000015	0.429000015	
293	771	770	57	OpenPlay	Pass	RightFoot	MissedShots	0.021772467	0.795999985	0.755999985	
293	773	764	59	OpenPlay	Cross	LeftFoot	MissedShots	0.097036608	0.879000015	0.462999992	
293	769	773	64	OpenPlay	Pass	LeftFoot	BlockedShot	0.02102996	0.75	0.407000008	
293	773	NA	64	OpenPlay	None	RightFoot	SavedShot	0.061251845	0.879000015	0.308999996	
293	771	773	65	OpenPlay	Pass	RightFoot	BlockedShot	0.048951253	0.783000031	0.512999992	
293	773	769	75	OpenPlay	Pass	RightFoot	SavedShot	0.072563954	0.868000031	0.646999969	
293	769	770	76	OpenPlay	Pass	RightFoot	SavedShot	0.022396931	0.711999969	0.46	
293	769	916	87	OpenPlay	Pass	RightFoot	MissedShots	0.019386008	0.710999985	0.552999992	
293	773	772	88	OpenPlay	Pass	RightFoot	BlockedShot	0.098724701	0.849000015	0.445	
293	772	773	88	OpenPlay	Pass	RightFoot	MissedShots	0.07548175	0.88	0.320999985	
293	767	771	90	OpenPlay	Pass	LeftFoot	MissedShots	0.015401446	0.725	0.683000031	
293	773	941	93	OpenPlay	Pass	RightFoot	SavedShot	0.096738607	0.964000015	0.683000031	
293	769	771	93	OpenPlay	Pass	RightFoot	MissedShots	0.028854111	0.759000015	0.545	
293	916	771	95	FromCorner	Pass	RightFoot	SavedShot	0.021498419	0.81	0.704000015	
293	533	536	12	FromCorner	Pass	RightFoot	MissedShots	0.0388139	0.81	0.445	
293	539	536	27	OpenPlay	Cross	Head	MissedShots	0.152399376	0.935999985	0.520999985	
293	532	536	36	SetPiece	Chipped	RightFoot	MissedShots	0.097508341	0.930999985	0.44	
293	532	542	42	OpenPlay	Pass	RightFoot	SavedShot	0.106742986	0.895999985	0.415	
293	542	NA	42	OpenPlay	BallRecovery	RightFoot	BlockedShot	0.009482373	0.740999985	0.745	
293	531	530	43	OpenPlay	Pass	LeftFoot	MissedShots	0.021812448	0.825	0.298999996	
293	940	NA	48	OpenPlay	Interception	LeftFoot	Goal	0.483988374	0.951999969	0.562999992	
293	534	533	71	OpenPlay	Pass	LeftFoot	BlockedShot	0.02388102	0.855999985	0.765999985	
293	532	940	88	OpenPlay	Cross	Head	SavedShot	0.13039811	0.949000015	0.442000008	
293	940	541	89	OpenPlay	Chipped	RightFoot	MissedShots	0.01745707	0.819000015	0.703000031	
294	843	NA	4	DirectFreekick	Standard	RightFoot	Goal	0.040448029	0.75	0.72	
294	838	847	26	OpenPlay	Cross	Head	BlockedShot	0.094400182	0.9	0.562999992	
294	839	884	29	OpenPlay	BallRecovery	RightFoot	SavedShot	0.039593566	0.725	0.429000015	
294	843	NA	34	Penalty	Standard	RightFoot	Goal	0.761168838	0.885	0.5	
294	838	839	35	OpenPlay	Throughball	LeftFoot	BlockedShot	0.141147926	0.914000015	0.592999992	
294	884	838	35	OpenPlay	Rebound	LeftFoot	BlockedShot	0.096749939	0.923000031	0.615999985	
294	847	839	51	OpenPlay	HeadPass	RightFoot	MissedShots	0.036503781	0.751999969	0.437000008	
294	838	839	58	OpenPlay	Throughball	RightFoot	MissedShots	0.140063688	0.924000015	0.359000015	
294	840	883	71	OpenPlay	Pass	LeftFoot	Goal	0.089806065	0.955999985	0.661999969	
294	812	814	9	OpenPlay	Cross	Head	MissedShots	0.037088782	0.893000031	0.595999985	
294	812	810	21	OpenPlay	Pass	RightFoot	MissedShots	0.054615807	0.814000015	0.512000008	
294	818	807	28	OpenPlay	Cross	Head	BlockedShot	0.043431353	0.926999969	0.385999985	
294	818	812	45	OpenPlay	Cross	Head	MissedShots	0.140741602	0.926999969	0.505999985	
294	810	813	49	OpenPlay	HeadPass	LeftFoot	MissedShots	0.021164475	0.815999985	0.600999985	
294	810	NA	56	SetPiece	Aerial	RightFoot	MissedShots	0.010254391	0.753000031	0.395999985	
294	818	NA	65	OpenPlay	None	RightFoot	MissedShots	0.037613086	0.813000031	0.487000008	
294	904	NA	73	OpenPlay	None	LeftFoot	BlockedShot	0.008570297	0.77	0.753000031	
294	813	NA	85	SetPiece	None	LeftFoot	BlockedShot	0.042939421	0.810999985	0.525	
294	904	NA	85	SetPiece	Rebound	LeftFoot	MissedShots	0.014981565	0.755	0.59	
295	700	686	15	OpenPlay	Pass	RightFoot	SavedShot	0.05841361	0.905999985	0.317000008	
295	917	NA	49	OpenPlay	Challenge	RightFoot	OwnGoal	0	0.020999999	0.487999992	
295	686	681	60	OpenPlay	Cross	RightFoot	SavedShot	0.031719726	0.911999969	0.675999985	
295	687	682	60	OpenPlay	Pass	RightFoot	BlockedShot	0.075908512	0.915	0.335999985	
295	802	700	61	FromCorner	Cross	Head	MissedShots	0.09854839	0.919000015	0.482999992	
295	802	686	63	OpenPlay	TakeOn	RightFoot	Goal	0.832675576	0.944000015	0.527999992	
295	692	NA	64	OpenPlay	BallTouch	RightFoot	SavedShot	0.015982265	0.731999969	0.452000008	
295	686	802	65	OpenPlay	Pass	RightFoot	Goal	0.06693738	0.848000031	0.595999985	
295	802	681	74	OpenPlay	Pass	LeftFoot	MissedShots	0.692383051	0.955999985	0.497999992	
295	700	686	78	OpenPlay	Pass	RightFoot	BlockedShot	0.020272737	0.79	0.286000004	
295	685	NA	83	OpenPlay	TakeOn	RightFoot	MissedShots	0.020886	0.729000015	0.457999992	
295	686	NA	91	OpenPlay	Aerial	RightFoot	BlockedShot	0.011516065	0.798000031	0.678000031	
295	689	NA	94	FromCorner	Aerial	RightFoot	SavedShot	0.014253465	0.758000031	0.547999992	
295	700	681	94	OpenPlay	Pass	RightFoot	BlockedShot	0.017669698	0.750999985	0.660999985	
295	917	692	97	OpenPlay	HeadPass	RightFoot	Goal	0.491472632	0.926999969	0.477999992	
295	592	908	4	OpenPlay	Pass	RightFoot	BlockedShot	0.01808195	0.743000031	0.487999992	
295	592	593	17	OpenPlay	TakeOn	RightFoot	BlockedShot	0.076539584	0.89	0.661999969	
295	598	NA	17	OpenPlay	Rebound	LeftFoot	MissedShots	0.064099789	0.855	0.430999985	
295	594	595	20	OpenPlay	Pass	LeftFoot	MissedShots	0.024024539	0.748000031	0.485	
295	595	588	39	OpenPlay	TakeOn	RightFoot	SavedShot	0.024906239	0.759000015	0.474000015	
295	592	595	52	OpenPlay	Throughball	LeftFoot	ShotOnPost	0.333665818	0.92	0.685999985	
295	595	588	55	OpenPlay	Cross	LeftFoot	Goal	0.082508266	0.859000015	0.487000008	
295	595	908	75	OpenPlay	Throughball	RightFoot	SavedShot	0.315803826	0.854000015	0.460999985	
295	597	591	90	FromCorner	Cross	RightFoot	Goal	0.654380918	0.983000031	0.527999992	
296	826	459	2	OpenPlay	Pass	RightFoot	MissedShots	0.026055058	0.825999985	0.693000031	
296	463	826	4	OpenPlay	Pass	RightFoot	BlockedShot	0.027642388	0.864000015	0.277000008	
296	462	466	9	OpenPlay	Cross	Head	Goal	0.476729691	0.946999969	0.46	
296	462	826	18	OpenPlay	Pass	LeftFoot	MissedShots	0.044672411	0.823000031	0.32	
296	881	463	32	OpenPlay	Pass	LeftFoot	MissedShots	0.022281485	0.730999985	0.534000015	
296	463	NA	44	DirectFreekick	Standard	RightFoot	MissedShots	0.074542366	0.815999985	0.706999969	
296	466	881	45	OpenPlay	TakeOn	LeftFoot	SavedShot	0.345287889	0.900999985	0.59	
296	466	NA	52	OpenPlay	BallTouch	Head	BlockedShot	0.034879569	0.919000015	0.62	
296	459	NA	53	Penalty	Standard	LeftFoot	Goal	0.761168838	0.885	0.5	
296	881	466	56	OpenPlay	Pass	LeftFoot	MissedShots	0.035203293	0.9	0.809000015	
296	463	NA	62	OpenPlay	BallRecovery	LeftFoot	MissedShots	0.026748026	0.794000015	0.301000004	
296	458	463	66	FromCorner	Cross	Head	SavedShot	0.013180888	0.9	0.359000015	
296	826	463	67	FromCorner	Cross	RightFoot	BlockedShot	0.039022636	0.853000031	0.592000008	
296	462	826	69	OpenPlay	HeadPass	RightFoot	SavedShot	0.055444166	0.785999985	0.417999992	
296	826	459	74	OpenPlay	Cross	RightFoot	Goal	0.54799968	0.93	0.490999985	
296	793	NA	10	OpenPlay	None	LeftFoot	BlockedShot	0.030865083	0.785999985	0.417000008	
296	800	795	31	OpenPlay	Pass	RightFoot	SavedShot	0.029015593	0.869000015	0.758000031	
296	789	NA	34	DirectFreekick	Standard	LeftFoot	SavedShot	0.048830613	0.725	0.517999992	
296	791	823	36	OpenPlay	Pass	RightFoot	MissedShots	0.016582454	0.741999969	0.384000015	
296	793	789	63	OpenPlay	Cross	Head	BlockedShot	0.013837344	0.853000031	0.547999992	
296	794	NA	63	OpenPlay	Rebound	RightFoot	BlockedShot	0.052212153	0.86	0.419000015	
296	795	NA	71	OpenPlay	Dispossessed	RightFoot	MissedShots	0.272889256	0.778000031	0.565	
296	795	788	72	OpenPlay	TakeOn	RightFoot	SavedShot	0.08497645	0.91	0.282999992	
296	788	792	73	OpenPlay	LayOff	RightFoot	MissedShots	0.024806427	0.838000031	0.262999992	
296	789	NA	84	FromCorner	None	LeftFoot	BlockedShot	0.022179421	0.865999985	0.734000015	
297	677	NA	2	OpenPlay	TakeOn	RightFoot	BlockedShot	0.00867463	0.705999985	0.387999992	
297	1026	NA	19	OpenPlay	BallRecovery	RightFoot	SavedShot	0.070846297	0.916999969	0.337999992	
297	669	674	27	OpenPlay	Cross	RightFoot	MissedShots	0.058312908	0.861999969	0.570999985	
297	666	NA	39	OpenPlay	None	LeftFoot	SavedShot	0.010981386	0.74	0.748000031	
297	668	677	43	OpenPlay	TakeOn	RightFoot	MissedShots	0.039563555	0.821999969	0.332000008	
297	666	669	51	OpenPlay	Pass	LeftFoot	SavedShot	0.043735433	0.89	0.720999985	
297	674	NA	51	OpenPlay	TakeOn	RightFoot	BlockedShot	0.041019559	0.865	0.302999992	
297	668	NA	52	FromCorner	None	RightFoot	MissedShots	0.012661294	0.705	0.392000008	
297	672	674	55	OpenPlay	Cross	RightFoot	BlockedShot	0.063922867	0.850999985	0.484000015	
297	674	672	65	OpenPlay	Pass	LeftFoot	SavedShot	0.066028364	0.868000031	0.382000008	
297	1026	677	67	SetPiece	Aerial	Head	MissedShots	0.100546733	0.945	0.507000008	
297	671	NA	74	OpenPlay	BallTouch	LeftFoot	Goal	0.052407101	0.848000031	0.395999985	
297	668	1026	82	OpenPlay	Pass	RightFoot	BlockedShot	0.013943397	0.734000015	0.39	
297	1026	671	85	SetPiece	HeadPass	RightFoot	MissedShots	0.082742117	0.905	0.465999985	
297	755	753	12	SetPiece	Cross	Head	MissedShots	0.020226814	0.845999985	0.562999992	
297	753	NA	14	DirectFreekick	Standard	RightFoot	SavedShot	0.033818424	0.781999969	0.824000015	
297	753	754	16	OpenPlay	TakeOn	RightFoot	BlockedShot	0.019091744	0.738000031	0.46	
297	755	745	27	OpenPlay	Pass	RightFoot	SavedShot	0.030603791	0.855999985	0.646999969	
297	754	NA	27	OpenPlay	Rebound	RightFoot	Goal	0.649820805	0.973000031	0.447000008	
297	750	755	31	OpenPlay	Pass	LeftFoot	BlockedShot	0.146176457	0.925999985	0.442999992	
297	750	NA	32	Penalty	Standard	LeftFoot	SavedShot	0.761168838	0.885	0.5	
297	753	752	45	OpenPlay	BallRecovery	RightFoot	MissedShots	0.019741392	0.731999969	0.627000008	
297	752	749	57	FromCorner	Pass	RightFoot	SavedShot	0.029129945	0.750999985	0.502999992	
297	752	755	66	OpenPlay	Cross	RightFoot	MissedShots	0.399800181	0.920999985	0.499000015	
297	752	755	79	FromCorner	HeadPass	LeftFoot	MissedShots	0.01029916	0.784000015	0.703000031	
297	755	752	90	OpenPlay	Throughball	LeftFoot	MissedShots	0.115263157	0.923000031	0.693000031	
298	486	475	9	OpenPlay	Throughball	Head	SavedShot	0.117161728	0.785	0.487000008	
298	482	486	9	OpenPlay	Pass	RightFoot	MissedShots	0.02682111	0.769000015	0.464000015	
298	489	482	11	OpenPlay	Chipped	RightFoot	MissedShots	0.054493766	0.881999969	0.324000015	
298	605	482	16	OpenPlay	Pass	RightFoot	MissedShots	0.014268456	0.721999969	0.349000015	
298	605	608	27	OpenPlay	Pass	LeftFoot	BlockedShot	0.103885412	0.861999969	0.545999985	
298	605	482	29	OpenPlay	Pass	RightFoot	MissedShots	0.056657098	0.941999969	0.297000008	
298	605	489	31	OpenPlay	HeadPass	RightFoot	MissedShots	0.030108593	0.785	0.350999985	
298	604	486	49	OpenPlay	Pass	LeftFoot	SavedShot	0.065344445	0.908000031	0.694000015	
298	476	475	51	OpenPlay	TakeOn	RightFoot	BlockedShot	0.0437872	0.818000031	0.349000015	
298	476	482	51	OpenPlay	Pass	RightFoot	BlockedShot	0.027343268	0.921999969	0.203999996	
298	603	NA	52	FromCorner	None	RightFoot	MissedShots	0.013041097	0.704000015	0.46	
298	482	NA	59	OpenPlay	Aerial	RightFoot	MissedShots	0.010847121	0.75	0.354000015	
298	605	482	62	OpenPlay	Pass	RightFoot	SavedShot	0.05369914	0.805999985	0.487000008	
298	604	NA	65	OpenPlay	TakeOn	RightFoot	SavedShot	0.025711399	0.774000015	0.375999985	
298	486	603	67	OpenPlay	Pass	LeftFoot	MissedShots	0.016984737	0.724000015	0.585	
298	485	489	71	SetPiece	Cross	Head	MissedShots	0.135402068	0.955	0.562999992	
298	481	489	85	OpenPlay	TakeOn	RightFoot	BlockedShot	0.022073822	0.753000031	0.575	
298	606	481	88	OpenPlay	Cross	RightFoot	MissedShots	0.063563339	0.89	0.605999985	
298	489	606	88	OpenPlay	Pass	RightFoot	BlockedShot	0.071779773	0.845	0.464000015	
298	552	553	29	OpenPlay	Pass	RightFoot	MissedShots	0.02886433	0.800999985	0.648000031	
298	553	629	45	OpenPlay	TakeOn	LeftFoot	BlockedShot	0.064973995	0.894000015	0.686999969	
298	553	629	55	OpenPlay	TakeOn	LeftFoot	MissedShots	0.078786537	0.964000015	0.658000031	
298	557	NA	61	FromCorner	TakeOn	LeftFoot	MissedShots	0.034353532	0.735999985	0.594000015	
298	630	554	77	FromCorner	Aerial	Head	ShotOnPost	0.040294636	0.915	0.52	
298	629	NA	77	FromCorner	Rebound	RightFoot	Goal	0.46883741	0.925	0.455999985	
298	629	551	84	OpenPlay	Pass	RightFoot	MissedShots	0.018484503	0.670999985	0.442999992	
299	865	887	9	OpenPlay	Pass	RightFoot	MissedShots	0.022973686	0.750999985	0.545	
299	871	866	11	OpenPlay	Pass	RightFoot	BlockedShot	0.015835935	0.786999969	0.729000015	
299	864	865	19	OpenPlay	Pass	LeftFoot	MissedShots	0.01917528	0.749000015	0.515	
299	866	NA	34	OpenPlay	None	Head	SavedShot	0.038195867	0.873000031	0.532999992	
299	871	862	35	OpenPlay	Pass	RightFoot	MissedShots	0.028143965	0.813000031	0.696999969	
299	871	944	53	OpenPlay	Pass	RightFoot	BlockedShot	0.030544529	0.865	0.278999996	
299	866	865	55	OpenPlay	Pass	RightFoot	SavedShot	0.063960686	0.819000015	0.464000015	
299	871	NA	56	OpenPlay	Rebound	LeftFoot	SavedShot	0.06465555	0.976999969	0.630999985	
299	866	944	64	OpenPlay	Pass	LeftFoot	SavedShot	0.039301384	0.821999969	0.36	
299	873	866	88	OpenPlay	Pass	LeftFoot	BlockedShot	0.033998121	0.859000015	0.725999985	
299	862	NA	88	OpenPlay	None	RightFoot	BlockedShot	0.013240342	0.719000015	0.504000015	
299	863	873	89	FromCorner	Cross	Head	BlockedShot	0.08024881	0.949000015	0.415999985	
299	866	NA	89	FromCorner	Rebound	RightFoot	SavedShot	0.066089839	0.908000031	0.64	
299	863	NA	89	FromCorner	Rebound	RightFoot	BlockedShot	0.046514701	0.848000031	0.350999985	
299	502	506	20	OpenPlay	Throughball	LeftFoot	SavedShot	0.318342239	0.906999969	0.342000008	
299	504	NA	27	OpenPlay	Dispossessed	RightFoot	BlockedShot	0.045167383	0.885	0.286000004	
299	966	503	28	OpenPlay	Pass	RightFoot	SavedShot	0.033626508	0.801999969	0.597000008	
299	966	502	29	FromCorner	TakeOn	LeftFoot	BlockedShot	0.024252724	0.808000031	0.565999985	
299	502	504	46	FromCorner	Cross	Head	SavedShot	0.059950888	0.903000031	0.46	
299	504	502	66	OpenPlay	Pass	RightFoot	BlockedShot	0.021014951	0.770999985	0.681999969	
299	966	895	72	OpenPlay	Pass	RightFoot	BlockedShot	0.017902531	0.734000015	0.592999992	
299	506	966	84	OpenPlay	Pass	LeftFoot	MissedShots	0.065583833	0.885999985	0.332000008	
300	712	710	4	OpenPlay	TakeOn	RightFoot	MissedShots	0.036976263	0.796999969	0.515999985	
300	713	714	24	OpenPlay	LayOff	LeftFoot	SavedShot	0.039468493	0.798000031	0.385	
300	709	723	26	FromCorner	Cross	Head	Goal	0.060123239	0.9	0.527999992	
300	713	719	28	OpenPlay	Pass	LeftFoot	BlockedShot	0.052451629	0.945	0.740999985	
300	718	NA	29	FromCorner	None	RightFoot	BlockedShot	0.015003572	0.745	0.379000015	
300	723	NA	36	OpenPlay	None	LeftFoot	MissedShots	0.045820486	0.783000031	0.582000008	
300	830	712	41	OpenPlay	Pass	LeftFoot	BlockedShot	0.04020378	0.809000015	0.327000008	
300	712	NA	59	OpenPlay	Aerial	RightFoot	MissedShots	0.017942162	0.783000031	0.400999985	
300	712	NA	69	OpenPlay	None	RightFoot	BlockedShot	0.049336344	0.901999969	0.745999985	
300	717	714	90	OpenPlay	Pass	LeftFoot	ShotOnPost	0.116708651	0.875999985	0.425	
300	573	574	0	OpenPlay	Pass	LeftFoot	BlockedShot	0.038177118	0.785999985	0.47	
300	574	573	20	OpenPlay	LayOff	RightFoot	BlockedShot	0.070471682	0.815	0.534000015	
300	574	NA	40	SetPiece	None	RightFoot	MissedShots	0.042345766	0.851999969	0.655	
300	582	572	44	OpenPlay	LayOff	RightFoot	SavedShot	0.024721546	0.746999969	0.577999992	
300	582	579	46	OpenPlay	Pass	RightFoot	MissedShots	0.015862374	0.745999985	0.705999985	
300	582	574	50	OpenPlay	LayOff	RightFoot	MissedShots	0.016996371	0.731999969	0.57	
300	567	571	51	SetPiece	Aerial	Head	MissedShots	0.025796242	0.89	0.5	
300	582	574	57	OpenPlay	Pass	RightFoot	MissedShots	0.076019995	0.895999985	0.625	
300	582	573	65	OpenPlay	Pass	RightFoot	MissedShots	0.052902695	0.809000015	0.534000015	
300	571	NA	79	DirectFreekick	Standard	RightFoot	BlockedShot	0.060386281	0.803000031	0.726999969	
300	582	NA	83	FromCorner	None	RightFoot	SavedShot	0.017737113	0.771999969	0.627000008	
300	582	NA	87	SetPiece	None	LeftFoot	MissedShots	0.047031902	0.816999969	0.482000008	
300	574	NA	92	OpenPlay	None	RightFoot	MissedShots	0.0370293	0.799000015	0.562999992	
301	795	801	28	FromCorner	HeadPass	RightFoot	Goal	0.114019126	0.93	0.505	
301	792	795	35	OpenPlay	Chipped	RightFoot	BlockedShot	0.060074899	0.875	0.625	
301	824	793	40	OpenPlay	Pass	RightFoot	Goal	0.044507146	0.939000015	0.27	
301	793	NA	53	Penalty	Standard	LeftFoot	Goal	0.761168838	0.885	0.5	
301	821	790	68	SetPiece	Chipped	Head	SavedShot	0.02771879	0.841999969	0.55	
301	821	794	91	SetPiece	LayOff	LeftFoot	Goal	0.026834482	0.755	0.487999992	
301	482	608	15	OpenPlay	Chipped	RightFoot	MissedShots	0.068099856	0.845	0.500999985	
301	482	489	17	OpenPlay	Throughball	LeftFoot	Goal	0.120639302	0.919000015	0.664000015	
301	605	481	22	OpenPlay	Pass	RightFoot	BlockedShot	0.031304091	0.761999969	0.522000008	
